Date;Price;Open;Max;Min;Up/down
28.09.2006;9392.5;9183.3;9392.98;9183.3;2.88%
29.09.2006;9323.57;9376.81;9402.97;9301.62;-0.73%
02.10.2006;9377.66;9334.73;9421.5;9334.73;0.58%
03.10.2006;9175.13;9368.9;9368.9;9166.21;-2.16%
04.10.2006;9143.37;9130.03;9159.67;9039.79;-0.35%
05.10.2006;9425.97;9173.46;9432.65;9173.46;3.09%
06.10.2006;9364.31;9435.98;9439.59;9347.09;-0.65%
09.10.2006;9571.31;9380.68;9572.27;9355.42;2.21%
10.10.2006;9580.28;9601.32;9657.38;9565.88;0.09%
11.10.2006;9587.1;9578.76;9587.1;9481.29;0.07%
12.10.2006;9586.41;9586.66;9588.41;9546.23;-0.01%
13.10.2006;9759.98;9586.29;9772.47;9586.29;1.81%
16.10.2006;9762.47;9755.74;9825.15;9724.37;0.03%
17.10.2006;9760.69;9795.38;9876.95;9760.69;-0.02%
18.10.2006;9854.4;9751.34;9854.4;9739.34;0.96%
19.10.2006;9923.14;9840.37;9923.14;9821.47;0.70%
20.10.2006;9875.62;9935.7;9981.31;9873.26;-0.48%
23.10.2006;9771.06;9845.33;9868.39;9725.05;-1.06%
24.10.2006;9724.82;9783.75;9796.39;9666.91;-0.47%
25.10.2006;9873.94;9744.1;9876.37;9737.69;1.53%
26.10.2006;9897.3;9902.02;9972.38;9891.31;0.24%
27.10.2006;9817.78;9870.93;9870.93;9771.68;-0.80%
30.10.2006;9580.03;9795.99;9795.99;9580.03;-2.42%
31.10.2006;9705.26;9564.81;9712.84;9562.41;1.31%
01.11.2006;9905.82;9719.79;9909.73;9719.79;2.07%
02.11.2006;9793.08;9890.27;9890.27;9786.41;-1.14%
03.11.2006;9865.75;9792.78;9865.87;9789.3;0.74%
07.11.2006;10056.74;9868.81;10066.41;9868.81;1.94%
08.11.2006;9994.03;10066.31;10066.31;9989.16;-0.62%
09.11.2006;10168.99;9990.1;10184.42;9990.1;1.75%
10.11.2006;10246.42;10166.57;10251.88;10126.1;0.76%
13.11.2006;10202.86;10216.03;10281.64;10201.73;-0.43%
14.11.2006;10174.03;10203.48;10216.77;10145.36;-0.28%
15.11.2006;10223.11;10184.04;10230;10174.09;0.48%
16.11.2006;10270.28;10224.79;10276.15;10147.94;0.46%
17.11.2006;10123.6;10268.78;10268.78;10074.57;-1.43%
20.11.2006;10064.56;10136.88;10152.73;10058.5;-0.58%
21.11.2006;10179.89;10047.26;10183.72;10042.88;1.15%
22.11.2006;10208.36;10188.04;10251.94;10188.04;0.28%
23.11.2006;10250.81;10194.08;10252.85;10194.08;0.42%
24.11.2006;10287.57;10228.39;10291.45;10223.55;0.36%
27.11.2006;10301.02;10277.7;10360;10277.7;0.13%
28.11.2006;10251.25;10242.18;10260.98;10204.53;-0.48%
29.11.2006;10459.53;10246.93;10460.19;10246.93;2.03%
30.11.2006;10513.34;10452.15;10547.77;10452.15;0.51%
01.12.2006;10533.36;10510.7;10615.71;10437.58;0.19%
04.12.2006;10572.73;10499.43;10585.24;10499.43;0.37%
05.12.2006;10732.86;10559.91;10752.13;10559.91;1.51%
06.12.2006;10815.52;10724.02;10816.64;10724.02;0.77%
07.12.2006;10887.31;10815.88;10899.56;10806.28;0.66%
08.12.2006;10900.09;10887.84;10921.41;10819.58;0.12%
11.12.2006;10847.1;10917.89;10974.11;10813.11;-0.49%
12.12.2006;10892.46;10873.42;10947.05;10873.42;0.42%
13.12.2006;10804.41;10873.44;10873.44;10689.67;-0.81%
14.12.2006;10855.07;10798.97;10866.51;10798.97;0.47%
15.12.2006;10945.45;10881.72;10967.6;10881.72;0.83%
18.12.2006;11024;10974.2;11033.41;10955.08;0.72%
19.12.2006;10905.88;11046.4;11046.4;10860.66;-1.07%
20.12.2006;11072.49;10904.6;11072.49;10904.6;1.53%
21.12.2006;11016.5;11027.55;11029.61;10953.75;-0.51%
22.12.2006;11011.4;11034.64;11061.19;11010.93;-0.05%
25.12.2006;10950.22;11006.57;11006.57;10946.08;-0.56%
26.12.2006;10977.21;10979.05;10980.65;10959.43;0.25%
27.12.2006;11091.59;10980.21;11091.59;10973.69;1.04%
28.12.2006;11313.26;11082.47;11313.26;11082.47;2.00%
29.12.2006;11400.53;11335.75;11435.05;11335.75;0.77%
09.01.2007;10649.86;11287.5;11287.5;10637.95;-6.58%
10.01.2007;10530.25;10693.32;10693.32;10402.69;-1.12%
11.01.2007;10725.84;10547.49;10771.23;10539.39;1.86%
12.01.2007;10724.91;10735.94;10772.4;10700.56;-0.01%
15.01.2007;11057.57;10748.24;11057.57;10748.24;3.10%
16.01.2007;11060.86;11052.19;11229.49;11035.29;0.03%
17.01.2007;10809.26;11043.58;11091.7;10793.92;-2.27%
18.01.2007;10795.97;10836.29;10978.34;10795.97;-0.12%
19.01.2007;10817.37;10782.7;10832.64;10758.47;0.20%
22.01.2007;10979.54;10848.17;11000.28;10848.17;1.50%
23.01.2007;11071.36;10978.98;11088.24;10978.98;0.84%
24.01.2007;11102.62;11079.9;11210.22;11079.9;0.28%
25.01.2007;11200.62;11093.71;11238.21;11093.71;0.88%
26.01.2007;11104.18;11204.95;11204.95;11101.55;-0.86%
29.01.2007;10969.2;11131.28;11178.99;10968.12;-1.22%
30.01.2007;10904.59;10975.88;10975.88;10760.09;-0.59%
31.01.2007;10995.87;10936.63;11047.07;10936.63;0.84%
01.02.2007;11308.59;11007.94;11309.13;11007.94;2.84%
02.02.2007;11297.07;11284.56;11345.01;11232.38;-0.10%
05.02.2007;11346.09;11293.57;11347.28;11288.92;0.43%
06.02.2007;11473.36;11370.4;11495.97;11364.73;1.12%
07.02.2007;11451.85;11490.12;11504.34;11424.56;-0.19%
08.02.2007;11200.99;11426.04;11426.04;11197.95;-2.19%
09.02.2007;11193.65;11185.52;11271.64;11169.02;-0.07%
12.02.2007;10893.34;11170.91;11170.91;10893.34;-2.68%
13.02.2007;11058.89;10889.6;11058.89;10822.36;1.52%
14.02.2007;11209.67;11078.47;11209.67;11078.47;1.36%
15.02.2007;11209.3;11180.43;11270.7;11180.43;0.00%
16.02.2007;11190.2;11179.22;11199.46;11101.83;-0.17%
19.02.2007;11237.91;11195.44;11308.24;11195.44;0.43%
20.02.2007;11162.17;11229.37;11232.14;11162.17;-0.67%
21.02.2007;11224.69;11156.3;11246.43;11152.47;0.56%
22.02.2007;11394.47;11227.94;11399.19;11227.94;1.51%
26.02.2007;11632.02;11431.64;11635.44;11431.64;2.08%
27.02.2007;11218.31;11588.57;11588.57;11188.71;-3.56%
28.02.2007;10930.69;11206.7;11206.7;10801.33;-2.56%
01.03.2007;10566.84;10923.87;11039.88;10424.67;-3.33%
02.03.2007;10555.08;10571.36;10658.88;10485.2;-0.11%
05.03.2007;10227.75;10569.3;10569.3;10016.4;-3.10%
06.03.2007;10396.63;10249.08;10414.02;10249.08;1.65%
07.03.2007;10428.23;10410.53;10464.06;10373.65;0.30%
09.03.2007;10670.18;10458.86;10726.99;10458.86;2.32%
12.03.2007;10678.58;10663.49;10783.83;10644.45;0.08%
13.03.2007;10717.3;10688.17;10781.06;10660.33;0.36%
14.03.2007;10476.69;10651.35;10651.35;10305.68;-2.25%
15.03.2007;10638.16;10467.34;10647.33;10467.34;1.54%
16.03.2007;10701.96;10631.27;10703.37;10628.69;0.60%
19.03.2007;10814.88;10694.34;10814.88;10694.34;1.06%
20.03.2007;10723.73;10816.79;10848.88;10721.1;-0.84%
21.03.2007;10817.46;10723.65;10825.25;10723.65;0.87%
22.03.2007;11062.16;10839.35;11079.31;10839.35;2.26%
23.03.2007;11180.69;11036.03;11186.23;11020.9;1.07%
26.03.2007;11258.27;11203.11;11283.65;11200.07;0.69%
27.03.2007;11206.37;11278.38;11284.47;11186.02;-0.46%
28.03.2007;11266.31;11182.83;11313.94;11178.91;0.53%
29.03.2007;11343.31;11258.95;11344.01;11258.25;0.68%
30.03.2007;11326.33;11360.86;11430.72;11311.59;-0.15%
02.04.2007;11275.64;11318.22;11318.22;11246.33;-0.45%
03.04.2007;11227.93;11271.25;11291.53;11193.15;-0.42%
04.04.2007;11276.67;11225.55;11301.39;11225.55;0.43%
05.04.2007;11362.66;11288.62;11362.66;11287.21;0.76%
06.04.2007;11374.66;11358.41;11383.43;11356.08;0.11%
09.04.2007;11450.17;11350.36;11507.07;11350.36;0.66%
10.04.2007;11553.89;11463.84;11558.91;11455.37;0.91%
11.04.2007;11567.05;11535.92;11608.96;11535.92;0.11%
12.04.2007;11464.23;11562.08;11562.08;11449.54;-0.89%
13.04.2007;11641.67;11453;11641.67;11453;1.55%
16.04.2007;11665.09;11625.66;11666.78;11592.78;0.20%
17.04.2007;11547.1;11642.41;11645.36;11505.91;-1.01%
18.04.2007;11400.53;11548.87;11568.13;11400.53;-1.27%
19.04.2007;11153.21;11373.16;11373.16;11089.4;-2.17%
20.04.2007;11423.7;11178.15;11439.06;11178.15;2.43%
23.04.2007;11416.84;11405.62;11487.18;11405.62;-0.06%
24.04.2007;11392.56;11434.96;11493.47;11337.99;-0.21%
25.04.2007;11438.82;11395.98;11472.38;11353.15;0.41%
26.04.2007;11327.21;11433.17;11509.1;11327.21;-0.98%
27.04.2007;11065.84;11326.76;11340.8;11056.94;-2.31%
28.04.2007;11205.07;11095.88;11205.07;11095.88;1.26%
02.05.2007;11041.59;11159.19;11159.19;11039.51;-1.46%
03.05.2007;11138.85;11075.66;11179.91;11075.37;0.88%
04.05.2007;11166.6;11113.66;11175.05;11113.66;0.25%
07.05.2007;11169.78;11185.71;11226.28;11169.49;0.03%
08.05.2007;11073.96;11155.45;11166.73;11069.74;-0.86%
10.05.2007;10949.28;11073.23;11161.48;10940.89;-1.13%
11.05.2007;10697.12;10963.99;10963.99;10687.56;-2.30%
14.05.2007;10764.88;10731.27;10863.16;10678.53;0.63%
15.05.2007;10598.85;10742.6;10742.6;10597.92;-1.54%
16.05.2007;10768.15;10601.75;10768.15;10601.75;1.60%
17.05.2007;10668;10751.8;10834.91;10668;-0.93%
18.05.2007;10792.45;10694.61;10813.69;10694.61;1.17%
21.05.2007;10850.74;10814.52;10865.67;10814.52;0.54%
22.05.2007;10812.15;10850.61;10859.73;10790.71;-0.36%
23.05.2007;10567.66;10830.1;10830.1;10564.58;-2.26%
24.05.2007;10426.87;10558.88;10558.88;10329.04;-1.33%
25.05.2007;10453.03;10427.52;10467.3;10352.74;0.25%
28.05.2007;10317.24;10463.05;10477.21;10287.82;-1.30%
29.05.2007;10115.28;10304.48;10354.14;10097.64;-1.96%
30.05.2007;10045.98;10114.42;10114.42;9947.66;-0.69%
31.05.2007;10370.15;10059.11;10374.81;10059.11;3.23%
01.06.2007;10657.05;10370.98;10659.33;10317.16;2.77%
04.06.2007;10639.97;10656.97;10670.31;10586.56;-0.16%
05.06.2007;10676.54;10639.22;10761.32;10639.22;0.34%
06.06.2007;10600.31;10660.82;10692.15;10560.66;-0.71%
07.06.2007;10471.12;10584.04;10603.09;10468.51;-1.22%
08.06.2007;10402.73;10478.39;10478.39;10342.12;-0.65%
09.06.2007;10484.67;10437.74;10489.33;10437.74;0.79%
13.06.2007;10555.33;10506.07;10555.33;10432.75;0.67%
14.06.2007;10951.52;10580.07;10951.52;10580.07;3.75%
15.06.2007;11030.49;10955.99;11030.49;10902.92;0.72%
18.06.2007;11102.92;11039.93;11117.67;11039.93;0.66%
19.06.2007;11012.92;11066.79;11115.41;11006.38;-0.81%
20.06.2007;11167.36;11000.73;11175.05;10999.85;1.40%
21.06.2007;11042.24;11169.91;11169.91;11042;-1.12%
22.06.2007;11072.68;11055.86;11084.24;11032.79;0.28%
25.06.2007;10937.16;11049.72;11049.72;10935.12;-1.22%
26.06.2007;11050.59;10923.68;11063.17;10923.68;1.04%
27.06.2007;10870.1;10995.43;10995.43;10869.29;-1.63%
28.06.2007;11009.21;10925.4;11028.28;10925.4;1.28%
29.06.2007;11008.32;10989.53;11016.16;10948.63;-0.01%
02.07.2007;11098.3;11019.23;11105.15;10996.53;0.82%
03.07.2007;11223.24;11060.84;11252.17;11060.84;1.13%
04.07.2007;11212;11195.15;11219.62;11190.19;-0.10%
05.07.2007;11386.55;11215.85;11400.86;11215.85;1.56%
06.07.2007;11400.45;11389.83;11400.45;11340.64;0.12%
09.07.2007;11571.32;11425.92;11578.26;11425.92;1.50%
10.07.2007;11431.06;11529.19;11540.35;11429.96;-1.21%
11.07.2007;11514.23;11409.45;11523.69;11391.45;0.73%
12.07.2007;11767.14;11468.02;11769.32;11468.02;2.20%
13.07.2007;11828.23;11764.59;11852.9;11764.59;0.52%
16.07.2007;11848.13;11816.89;11858.79;11766.84;0.17%
17.07.2007;11772.42;11835.43;11835.43;11701.96;-0.64%
18.07.2007;11658.21;11757.12;11757.12;11629.3;-0.97%
19.07.2007;11848.1;11651.7;11848.21;11650.33;1.63%
20.07.2007;11832.91;11840.39;11936.43;11817.76;-0.13%
23.07.2007;11951.45;11827.78;11959.74;11782.01;1.00%
24.07.2007;11703.1;11934.97;11937.66;11700.3;-2.08%
25.07.2007;11694.91;11703.47;11703.47;11564.93;-0.07%
26.07.2007;11411.71;11710.19;11747.9;11411.71;-2.42%
27.07.2007;11279.03;11431.79;11431.79;11129.84;-1.16%
30.07.2007;11243.37;11281.32;11330.46;11151.46;-0.32%
31.07.2007;11478.56;11291.01;11478.56;11291.01;2.09%
01.08.2007;11180.32;11395.9;11395.9;11102.94;-2.60%
02.08.2007;11263.95;11213.23;11276.56;11193.31;0.75%
03.08.2007;11342.56;11274.3;11376.52;11274.3;0.70%
06.08.2007;11175.7;11280.75;11280.75;11157.43;-1.47%
07.08.2007;11170.95;11144.39;11259.89;11144.39;-0.04%
08.08.2007;11381.98;11189.13;11381.98;11189.13;1.89%
09.08.2007;11111.51;11393.23;11476.2;11097.59;-2.38%
10.08.2007;10812.55;11028.43;11028.43;10728.77;-2.69%
13.08.2007;11056.46;10887.77;11078.6;10887.77;2.26%
14.08.2007;11028.19;11038.73;11047.14;11010.9;-0.26%
15.08.2007;10833;11042.56;11042.56;10798.21;-1.77%
16.08.2007;10493.93;10877.41;10877.41;10475.77;-3.13%
17.08.2007;10769.17;10531.24;10785.9;10408.77;2.62%
20.08.2007;10737.97;10763.13;10831.37;10736.35;-0.29%
21.08.2007;10538.56;10720.9;10725.29;10480.45;-1.86%
22.08.2007;10772.83;10581.41;10776.26;10581.41;2.22%
23.08.2007;10834.71;10781.07;10924.48;10781.07;0.57%
24.08.2007;10781.07;10774.82;10785.63;10704.69;-0.50%
27.08.2007;10981.6;10805.85;10988.67;10805.85;1.86%
28.08.2007;10828.85;10936.2;10937.13;10828.85;-1.39%
29.08.2007;10805.57;10820.4;10820.4;10703.31;-0.21%
30.08.2007;10893.98;10858.64;10992;10858.64;0.82%
31.08.2007;11073.54;10852.75;11084.73;10852.75;1.65%
03.09.2007;11101.61;11066.06;11122.36;11050.61;0.25%
04.09.2007;10960.66;11078.16;11078.16;10942.65;-1.27%
05.09.2007;10967.45;10992.37;11020.47;10957.43;0.06%
06.09.2007;11100.98;11010.65;11102.42;11010.65;1.22%
07.09.2007;10954.57;11085.11;11086.26;10942.91;-1.32%
10.09.2007;10954.07;10952.17;10958;10934.17;0.00%
11.09.2007;10994.06;10916.03;10994.06;10916.03;0.37%
12.09.2007;10901.28;10971.74;11013.45;10900.65;-0.84%
13.09.2007;11041.35;10856.54;11041.35;10856.54;1.28%
14.09.2007;11085.26;11026.57;11098.04;10989.03;0.40%
17.09.2007;10917.6;11055.68;11055.68;10901.36;-1.51%
18.09.2007;11041.15;10911.75;11042.18;10893.97;1.13%
19.09.2007;11490.63;11082.29;11493.66;11082.29;4.07%
20.09.2007;11413.53;11414.89;11427.86;11330.96;-0.67%
21.09.2007;11448.65;11384.58;11454.53;11374.69;0.31%
24.09.2007;11505.57;11415.94;11538.59;11415.94;0.50%
25.09.2007;11296.76;11484.18;11484.18;11292.55;-1.81%
26.09.2007;11536.05;11320.41;11536.05;11320.41;2.12%
27.09.2007;11592.86;11513.83;11597.24;11513.83;0.49%
28.09.2007;11629.43;11586.54;11648.79;11579.81;0.32%
01.10.2007;11484.93;11623.56;11626.25;11443.13;-1.24%
02.10.2007;11796.23;11464.15;11798.02;11464.15;2.71%
03.10.2007;11723.56;11810.88;11880.9;11723.56;-0.62%
04.10.2007;11716.9;11730.25;11750.43;11688.82;-0.06%
05.10.2007;11897.74;11755.55;11908.37;11755.55;1.54%
08.10.2007;11966.58;11891.14;11986.13;11891.14;0.58%
09.10.2007;12031.01;11965.74;12034.1;11893.67;0.54%
10.10.2007;12080.11;12069.62;12169.7;12069.62;0.41%
11.10.2007;12209;12043.71;12216.53;12043.71;1.07%
12.10.2007;12121.54;12175.34;12175.34;12061.13;-0.72%
15.10.2007;12199.65;12122.59;12226.43;12122.59;0.64%
16.10.2007;12104.72;12200.5;12209.69;12104.1;-0.78%
17.10.2007;12084.33;12080.92;12084.33;12000.79;-0.17%
18.10.2007;11976.24;12098.89;12127.59;11955.56;-0.89%
19.10.2007;11983.92;11950.69;12018.82;11944.48;0.06%
22.10.2007;11726.6;11915.59;11915.59;11712.41;-2.15%
23.10.2007;11865;11713.71;11865.83;11713.71;1.18%
24.10.2007;11900.03;11928.17;11928.17;11866.13;0.30%
25.10.2007;12040.36;11885.76;12056.25;11881.11;1.18%
26.10.2007;12261.22;12024.89;12261.5;12024.89;1.83%
29.10.2007;12400.14;12231.91;12436.68;12231.91;1.13%
30.10.2007;12253.84;12363.15;12363.15;12202.3;-1.18%
31.10.2007;12359.45;12266.5;12365.57;12263.61;0.86%
01.11.2007;12317.67;12345.91;12531.1;12245.21;-0.34%
02.11.2007;12368.16;12323.53;12400.86;12260.14;0.41%
06.11.2007;12585.64;12358.61;12585.64;12358.61;1.76%
07.11.2007;12629.7;12563.09;12661.76;12563.09;0.35%
08.11.2007;12612.51;12529.44;12633.01;12444.11;-0.14%
09.11.2007;12454.07;12597.43;12672.25;12454.07;-1.26%
12.11.2007;12330.31;12429.04;12469.01;12316.52;-0.99%
13.11.2007;12243.66;12350.25;12354.38;12237.66;-0.70%
14.11.2007;12377.98;12263.31;12409.25;12263.31;1.10%
15.11.2007;12215.28;12356.49;12356.49;12215.28;-1.31%
16.11.2007;12043.26;12187.38;12187.38;12009.37;-1.41%
19.11.2007;11940.67;12070.71;12129.04;11937.91;-0.85%
20.11.2007;12010.33;11931.78;12012.04;11869.64;0.58%
21.11.2007;11822.9;11978.61;11978.61;11803.84;-1.56%
22.11.2007;11690.27;11778.22;11794.97;11647.79;-1.12%
23.11.2007;11767.12;11679.84;11781.55;11679.84;0.66%
26.11.2007;11879.11;11745.1;11939.84;11745.1;0.95%
27.11.2007;11782.81;11899.09;11905.43;11772.2;-0.81%
28.11.2007;11852.74;11782.05;11852.8;11691.3;0.59%
29.11.2007;11945.53;11902.64;12012.42;11902.64;0.78%
30.11.2007;12156.74;11942.91;12156.74;11942.91;1.77%
03.12.2007;12083.64;12180.77;12180.77;12078.53;-0.60%
04.12.2007;12123.07;12104.87;12146.77;12104.7;0.33%
05.12.2007;12450.07;12130.99;12454.14;12130.99;2.70%
06.12.2007;12407.54;12424.73;12502.77;12383.1;-0.34%
07.12.2007;12619.52;12471.12;12626.97;12471.12;1.71%
10.12.2007;12854.68;12611.04;12868.75;12568.29;1.86%
11.12.2007;12900.06;12840.64;12971.21;12840.64;0.35%
12.12.2007;12957.36;12861.44;12959.01;12798.02;0.44%
13.12.2007;12737.07;12970.84;12970.84;12737.07;-1.70%
14.12.2007;12467.16;12729.46;12772.47;12435.24;-2.12%
17.12.2007;12406.55;12508.29;12508.29;12309;-0.49%
18.12.2007;12606.28;12500.84;12616.56;12500.06;1.61%
19.12.2007;12592.25;12615.26;12676.81;12530.42;-0.11%
20.12.2007;12696.46;12596.65;12700.19;12596.65;0.83%
21.12.2007;12780.5;12710.64;12789.13;12710.64;0.66%
24.12.2007;12805.29;12767.66;12829.42;12767.66;0.19%
25.12.2007;12752.02;12809.02;12814.86;12741.57;-0.42%
26.12.2007;12690.99;12746.3;12746.3;12659.19;-0.48%
27.12.2007;12728.45;12682.4;12741.73;12666.57;0.30%
28.12.2007;12690.62;12695.88;12704.19;12587.79;-0.30%
09.01.2008;12676.37;12699.72;12763.58;12644.52;-0.11%
10.01.2008;12677.51;12620.63;12687.35;12620.63;0.01%
11.01.2008;12737.43;12681.34;12737.43;12640.22;0.47%
14.01.2008;12820.75;12678.89;12820.75;12652.59;0.65%
15.01.2008;12732.15;12780.87;12811.79;12720.4;-0.69%
16.01.2008;12153.6;12713.65;12713.65;12092.82;-4.54%
17.01.2008;11901.72;12177.49;12177.98;11809.57;-2.07%
18.01.2008;11897.29;11983.69;11983.69;11780.74;-0.04%
21.01.2008;11021.15;11898.89;11898.89;11006.38;-7.36%
22.01.2008;10905.14;11021.69;11151.87;10437.28;-1.05%
23.01.2008;10584.04;11014.03;11287.3;10555.1;-2.94%
24.01.2008;11013.06;10538.58;11013.06;10538.58;4.05%
25.01.2008;11262.64;11031.47;11285.69;11031.47;2.27%
28.01.2008;10873.89;11165.7;11165.7;10826.57;-3.45%
29.01.2008;11115.18;10948.27;11116.29;10948.27;2.22%
30.01.2008;10905.77;11060.86;11060.86;10896.8;-1.88%
31.01.2008;10496.01;10906.39;10916.9;10449.5;-3.76%
01.02.2008;10815.03;10494.81;10915.28;10494.81;3.04%
04.02.2008;11052.8;10819.31;11058.95;10819.31;2.20%
05.02.2008;10815.16;11068.28;11185.13;10773.58;-2.15%
06.02.2008;10736.96;10836.21;10836.21;10559.73;-0.72%
07.02.2008;10470.78;10801.42;10821.83;10375.85;-2.48%
08.02.2008;10369.25;10460.59;10580.19;10306.07;-0.97%
11.02.2008;10686.05;10425.92;10696.19;10425.92;3.06%
12.02.2008;10989.5;10651.35;10991.66;10651.35;2.84%
13.02.2008;11112.63;10981.9;11124.38;10846.57;1.12%
14.02.2008;11232.54;11136.25;11286.34;11136.25;1.08%
15.02.2008;11021.71;11218.07;11218.07;11002.81;-1.88%
18.02.2008;11202.07;11002.49;11202.4;11002.49;1.64%
19.02.2008;11311.8;11205.2;11311.8;11144.96;0.98%
20.02.2008;11143.28;11284.82;11285.32;11123.49;-1.49%
21.02.2008;11401.49;11163.18;11417.45;11163.18;2.32%
22.02.2008;11471.85;11392.81;11512.01;11306.81;0.62%
26.02.2008;11533.44;11446.84;11568.7;11446.84;0.54%
27.02.2008;11529.15;11542.46;11638.42;11502.31;-0.04%
28.02.2008;11325.72;11406.95;11409.08;11310.7;-1.76%
29.02.2008;11192.66;11287.02;11367.88;11139.84;-1.17%
03.03.2008;10969.11;10889.12;10970.08;10852.69;-2.00%
04.03.2008;10900.36;10975.14;11078.86;10867.86;-0.63%
05.03.2008;11044.56;10917.48;11044.56;10869.51;1.32%
06.03.2008;11087.93;11053.32;11162.07;11053.32;0.39%
07.03.2008;10832.6;11036.1;11036.1;10820.71;-2.30%
11.03.2008;11032.68;10774.45;11036.6;10756.49;1.85%
12.03.2008;11157.68;11054.73;11220.83;11054.73;1.13%
13.03.2008;11042.83;11147.88;11147.88;11012.32;-1.03%
14.03.2008;10998.61;10972.13;11169.85;10972.13;-0.40%
17.03.2008;10587.22;10970.49;10970.49;10477.35;-3.74%
18.03.2008;10673.78;10526.69;10674.1;10486.19;0.82%
19.03.2008;10670.54;10692.76;10783.46;10651.43;-0.03%
20.03.2008;10313.17;10658.78;10658.78;10290.13;-3.35%
21.03.2008;10460.8;10368.63;10500.41;10368.63;1.43%
24.03.2008;10698.72;10504.63;10698.72;10449.13;2.27%
25.03.2008;10687.15;10724.72;10815.73;10669.25;-0.11%
26.03.2008;10633.69;10627.08;10680.69;10611.73;-0.50%
27.03.2008;10799.31;10613.45;10877.35;10613.45;1.56%
28.03.2008;10837.86;10735.95;10837.86;10735.95;0.36%
31.03.2008;10861.12;10836.16;10875.13;10759.48;0.21%
01.04.2008;10906.74;10855.37;10906.74;10759.61;0.42%
02.04.2008;10974.12;10951.64;10995.91;10912.66;0.62%
03.04.2008;10926.91;11016.33;11071.58;10926.43;-0.43%
04.04.2008;10934.36;10902.12;10963.03;10900.42;0.07%
07.04.2008;11164.76;10929.41;11166.61;10929.41;2.11%
08.04.2008;11091.62;11163.16;11185.61;11085.62;-0.66%
09.04.2008;11194.02;11058.82;11201.91;11056.54;0.92%
10.04.2008;11290.07;11199.54;11301.82;11199.54;0.86%
11.04.2008;11143.64;11253.7;11327.62;11113.09;-1.30%
14.04.2008;11042.06;11128.92;11128.92;10962.43;-0.91%
15.04.2008;11175.9;11058.88;11178.17;11055.82;1.21%
16.04.2008;11396.54;11148.38;11400.55;11148.38;1.97%
17.04.2008;11340.45;11392.6;11523.63;11319.31;-0.49%
18.04.2008;11435.1;11303.98;11481.4;11303.98;0.83%
21.04.2008;11415.47;11435.34;11511.33;11407.59;-0.17%
22.04.2008;11432.94;11464.71;11486.62;11424.81;0.15%
23.04.2008;11375.33;11415.42;11468.64;11302.62;-0.50%
24.04.2008;11036.94;11334.01;11334.01;11036.94;-2.97%
25.04.2008;11222.25;11083.53;11222.25;11083.53;1.68%
28.04.2008;11414.63;11300.42;11438.14;11300.42;1.71%
29.04.2008;11287.37;11416.08;11416.08;11287.37;-1.11%
30.04.2008;11286.48;11307.16;11311.26;11200.44;-0.01%
04.05.2008;11390.38;11292.06;11392.24;11292.06;0.92%
