TRADEDATE;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
24.06.2011;11109,7;10943,62;11175,1;10915,21;17139573632,7001;;;2;4401510830343,26;RUB;999999,999999
23.06.2011;10943,62;11155,1;11177,52;10885,36;13172315968,5637;;;2;4335711881987,18;RUB;999999,999999
22.06.2011;11155,1;11122,98;11180,36;11014,34;13727759489,0348;;;2;4419498872242,55;RUB;999999,999999
21.06.2011;11122,98;11061,39;11171,33;11040,75;9398340215,8489;;;2;4406771879339,39;RUB;999999,999999
20.06.2011;11061,39;11177,75;11184,77;11016,03;13819740425,5676;;;2;4382373205622,77;RUB;999999,999999
17.06.2011;11177,75;11351,05;11360,05;11137,13;14167992655,5409;;;2;4428471539021,75;RUB;999999,999999
16.06.2011;11351,05;11399,89;11411,37;11222,12;16518954361,5401;;;2;4497131326908,18;RUB;999999,999999
15.06.2011;11399,89;11435,9;11574,12;11298,99;14447010403,5765;;;2;4587903153810,29;RUB;999999,999999
14.06.2011;11435,9;11448,29;11528,13;11119,94;12675217709,3225;;;2;4602397340190,96;RUB;999999,999999
10.06.2011;11448,29;11523,66;11560,41;11404,16;11522276400,7869;;;2;4607380995300,96;RUB;999999,999999
09.06.2011;11523,66;11309,91;11545,53;11275,86;14271283813,4769;;;2;4637714294221,91;RUB;999999,999999
08.06.2011;11309,91;11261,92;11344,43;11112,44;12138713019,9376;;;2;4551689803756,02;RUB;999999,999999
07.06.2011;11261,92;11034,84;11265,64;10962,5;10242644239,8155;;;2;4532377600149,15;RUB;999999,999999
06.06.2011;11034,84;11023,66;11098,51;10876,8;12500975365,1352;;;2;4440987718768,59;RUB;999999,999999
03.06.2011;11023,66;11216,77;11291,62;10962,56;12086113592,1565;;;2;4436488053242,2;RUB;999999,999999
02.06.2011;11216,77;11185,99;11221,74;11028,08;10160935666,0905;;;2;4514205353137,56;RUB;999999,999999
01.06.2011;11185,99;11281,21;11362,66;11170,97;12607972454,2043;;;2;4501820563906,71;RUB;999999,999999
31.05.2011;11281,21;11189,04;11358,55;11160,22;10519601517,3511;;;2;4540139422462,16;RUB;999999,999999
30.05.2011;11189,04;11141,75;11224;11123,78;4880044665,195;;;2;4503045129269,07;RUB;999999,999999
27.05.2011;11141,75;10916,3;11175,33;10865,88;11576156473,8694;;;2;4484014584653,19;RUB;999999,999999
26.05.2011;10916,3;10971,79;11053,85;10850,11;11688439389,4112;;;2;4393283241772,65;RUB;999999,999999
25.05.2011;10971,79;10836,39;10972,28;10699,22;14981069256,794;;;2;4415612497278,16;RUB;999999,999999
24.05.2011;10836,39;10625,5;10876,92;10590,16;10795102682,1965;;;2;4361123732855,09;RUB;999999,999999
23.05.2011;10625,5;10859,8;10906,93;10610,98;12524068111,9274;;;2;4276247972977,35;RUB;999999,999999
20.05.2011;10859,8;11070,36;11139,95;10845,18;12766638414,9242;;;2;4370542722370,38;RUB;999999,999999
19.05.2011;11070,36;11051,04;11196,62;10992,32;10399951591,4381;;;2;4455282855490,37;RUB;999999,999999
18.05.2011;11051,04;10962,53;11124,37;10913,22;12995908717,0842;;;2;4447509236822,99;RUB;999999,999999
17.05.2011;10962,53;11034,57;11098,09;10903,37;17791560662,5371;;;2;4411888489834,75;RUB;999999,999999
16.05.2011;11034,57;11126,25;11141,79;10914,52;13995772929,1848;;;2;4440880422082,66;RUB;999999,999999
13.05.2011;11126,25;11113,43;11228,7;11087,96;16368050694,2359;;;2;4477778479264,66;RUB;999999,999999
12.05.2011;11113,43;11272,47;11295,28;10979,85;18250031561,2211;;;2;4472617034685,36;RUB;999999,999999
11.05.2011;11272,47;11429,18;11538,15;11245,87;12763826856,0526;;;2;4536621896485,54;RUB;999999,999999
10.05.2011;11429,18;11420,93;11494,35;11302,24;13752003512,684;;;2;4599690237167,29;RUB;999999,999999
06.05.2011;11420,93;11201,49;11446,24;11037,69;17433984144,6144;;;2;4596373057494,22;RUB;999999,999999
05.05.2011;11201,49;11283,17;11429,75;11094,03;16521971723,6996;;;2;4508057401333,78;RUB;999999,999999
04.05.2011;11283,17;11544,74;11607,75;11243,13;16703226992,6544;;;2;4540928599854,66;RUB;999999,999999
03.05.2011;11544,74;11893,21;11949,32;11535,67;13069049009,3789;;;2;4646199499133,53;RUB;999999,999999
29.04.2011;11893,21;11971,32;12006,61;11791,3;9122894515,0844;;;2;4786442430143,44;RUB;999999,999999
28.04.2011;11971,32;11938,92;12160,22;11859,92;14267021065,161;;;2;4817875881116,88;RUB;999999,999999
27.04.2011;11938,92;12069,96;12153,49;11900,59;13496659917,337;;;2;4804835818660,86;RUB;999999,999999
26.04.2011;12069,96;12084,18;12144,62;11935,18;15016154979,6549;;;2;4857573215478,11;RUB;999999,999999
25.04.2011;12084,18;12279,85;12394,11;12070,12;13958386968,8528;;;2;4863297257588,26;RUB;999999,999999
22.04.2011;12279,85;12198,82;12315,72;12185,93;7845218037,5342;;;2;4942046675293,12;RUB;999999,999999
21.04.2011;12198,82;12182,51;12323,47;12117,84;10999585244,5837;;;2;4909432304457,23;RUB;999999,999999
20.04.2011;12182,51;11977,8;12221,93;11931,93;11855466981,2497;;;2;4902868315941,62;RUB;999999,999999
19.04.2011;11977,8;11705,95;11977,8;11654,08;12666521916,7404;;;2;4820485491456,2;RUB;999999,999999
18.04.2011;11705,95;12175,52;12237,11;11662,04;15467591147,3138;;;2;4711077948233,49;RUB;999999,999999
15.04.2011;12175,52;12191,44;12285,41;12132,65;11298955658,3907;;;2;4900055673585,2;RUB;999999,999999
14.04.2011;12191,44;12387,79;12416,82;12066,38;14196532927,0679;;;2;4906463296572,92;RUB;999999,999999
13.04.2011;12387,79;12340,64;12409,5;12238,76;13853912055,9941;;;2;4985483811009,85;RUB;999999,999999
12.04.2011;12340,64;12676,26;12681,81;12281,34;13075924310,5899;;;2;4966509485703,47;RUB;999999,999999
11.04.2011;12676,26;12733,21;12804,14;12604,21;11132247353,9084;;;2;5101580850416,14;RUB;999999,999999
08.04.2011;12733,21;12610,3;12748,05;12593,57;9774032641,693;;;2;5124500155804,83;RUB;999999,999999
07.04.2011;12610,3;12757,6;12757,6;12598,78;10616507926,1049;;;2;5075034220424,61;RUB;999999,999999
06.04.2011;12757,6;12679,41;12810,74;12652,59;11261050477,9109;;;2;5134317261617,35;RUB;999999,999999
05.04.2011;12679,41;12701,92;12791,6;12579,73;12006883742,9294;;;2;5102846484810,92;RUB;999999,999999
04.04.2011;12701,92;12643,28;12758,42;12400,5;12773988981,221;;;2;5111908923399,13;RUB;999999,999999
01.04.2011;12643,28;12411,57;12646,61;12353,53;12434887565,9653;;;2;5088309350761,85;RUB;999999,999999
31.03.2011;12411,57;12425,82;12473,91;12338,8;10965726300,9515;;;2;4995056516380,9;RUB;999999,999999
30.03.2011;12425,82;12248,23;12447,46;12239,93;11550400441,8728;;;2;5000789049734,97;RUB;999999,999999
29.03.2011;12248,23;12395,35;12411,59;12180,58;10988232671,8526;;;2;4929317428991,69;RUB;999999,999999
28.03.2011;12395,35;12359,47;12414,7;12281,65;10383833138,9351;;;2;4988528070474,04;RUB;999999,999999
25.03.2011;12359,47;12340,06;12372,63;12221,86;11578961982,9888;;;2;4974086356771,46;RUB;999999,999999
24.03.2011;12276,08;12088,9;12276,29;12079,99;12573880833,7853;;;2;4940529149082,4;RUB;999999,999999
23.03.2011;12088,9;11895,79;12096,82;11840,86;11677145890,9437;;;2;4865195120627,83;RUB;999999,999999
22.03.2011;11895,79;11976,01;11979,44;11814,25;11040301092,1274;;;2;4787477972124,98;RUB;999999,999999
21.03.2011;11976,01;11929,01;12030,7;11907,36;15485893975,9317;;;2;4819764078138,22;RUB;999999,999999
18.03.2011;11929,01;11882,11;12008,03;11849,13;13361447366,4411;;;2;4800848563687,93;RUB;999999,999999
17.03.2011;11882,11;11660,28;11918,55;11519,38;16825270140,6665;;;2;4781973713454,18;RUB;999999,999999
16.03.2011;11660,28;11629,36;11870,43;11593,22;14420702017,8204;;;2;4692697795917,86;RUB;999999,999999
15.03.2011;11629,36;11771,33;11865,5;11484,48;13963476679,9885;;;2;4562745215392,13;RUB;999999,999999
14.03.2011;11771,33;11724,27;11929,98;11652,37;14086816107,3862;;;2;4618447472574,72;RUB;999999,999999
11.03.2011;11724,27;11787,67;11868,44;11643,82;14437048682,3047;;;2;4599984879188,14;RUB;999999,999999
10.03.2011;11787,67;12135,13;12145,56;11761,15;12172323370,5718;;;2;4624860051156,17;RUB;999999,999999
09.03.2011;12135,13;12190,66;12338,08;12067,24;12060676359,0556;;;2;4761186112215,71;RUB;999999,999999
05.03.2011;12190,66;12090,46;12200,97;12049,78;4982067720,1851;;;2;4782971730209,31;RUB;999999,999999
04.03.2011;12090,46;12141,86;12199,85;12033,91;10452310539,4411;;;2;4743658285763,3;RUB;999999,999999
03.03.2011;12141,86;12047,56;12233,53;12036,15;11501289324,9912;;;2;4763826324649,75;RUB;999999,999999
02.03.2011;12047,56;12013,82;12061,29;11920,32;15562711522,5564;;;2;4726825713781,69;RUB;999999,999999
01.03.2011;12013,82;12123,66;12214,04;11973,33;15582248524,4723;;;2;4713587551043,54;RUB;999999,999999
28.02.2011;12123,66;11958,67;12171,1;11905,29;13389767618,9603;;;2;4756685733798,84;RUB;999999,999999
25.02.2011;11958,67;11737,6;11958,67;11691,98;13105715375,8674;;;2;4691950017531,87;RUB;999999,999999
24.02.2011;11737,6;11605,11;11794,82;11505,74;16266844895,0265;;;2;4605214384130,96;RUB;999999,999999
22.02.2011;11605,11;11694,97;11758,95;11489,5;14445245625,2467;;;2;4553233323254,6;RUB;999999,999999
21.02.2011;11694,97;11537;11735,2;11488,72;12106763365,2718;;;2;4588487586900,29;RUB;999999,999999
18.02.2011;11537;11580,03;11634,43;11446,25;11586909073,52;;;2;4526510251915,22;RUB;999999,999999
17.02.2011;11580,03;11682,51;11794,08;11579,11;12775877381,8994;;;2;4543392994445,83;RUB;999999,999999
16.02.2011;11682,51;11606,47;11712,11;11549,84;13006686140,6833;;;2;4583600724467,59;RUB;999999,999999
15.02.2011;11606,47;11715,06;11796,84;11593,02;18493163598,1175;;;2;4553763988443,55;RUB;999999,999999
14.02.2011;11715,06;11759,78;11912,71;11686,18;15104192248,625;;;2;4596372727893,2;RUB;999999,999999
11.02.2011;11759,78;11502,97;11792,9;11486,39;17919725939,91;;;2;4613914794865,02;RUB;999999,999999
10.02.2011;11502,97;11819,58;11828,22;11500,99;15183058342,33;;;2;4513158888280,26;RUB;999999,999999
09.02.2011;11819,58;11877,25;11945,31;11740,81;18073071596;;;2;4637377112198,6;RUB;999999,999999
08.02.2011;11877,25;12109,24;12156;11870,98;16203113837,47;;;2;4660005522554,56;RUB;999999,999999
07.02.2011;12109,24;12102,33;12174,13;11950,57;13419293720,03;;;2;4751027240068,56;RUB;999999,999999
04.02.2011;12102,33;12015,68;12150,45;12013,25;19049406759,24;;;2;4748315048385,96;RUB;999999,999999
03.02.2011;12015,68;12139,32;12203,2;11994,05;17320485746,18;;;2;4714316815250,74;RUB;999999,999999
02.02.2011;12139,32;12075,89;12218,1;12066,22;15300251305,38;;;2;4762826592906,82;RUB;999999,999999
01.02.2011;12075,89;11828,74;12091,05;11826,21;18592553106,63;;;2;4737941029643,49;RUB;999999,999999
31.01.2011;11828,74;11937,63;11937,63;11730,46;16322074977,73;;;2;4640974532558,19;RUB;999999,999999
28.01.2011;11937,63;12052,3;12064,17;11913,77;16348539235,46;;;2;4683693890872,93;RUB;999999,999999
27.01.2011;12052,3;11990,49;12073,19;11930,54;16974058778,48;;;2;4728685256661,63;RUB;999999,999999
26.01.2011;11990,49;11768,75;11996,89;11729,9;16757518105,57;;;2;4704433905298,33;RUB;999999,999999
25.01.2011;11768,75;11758,96;11867,35;11692,45;14955718251,66;;;2;4617436558098,23;RUB;999999,999999
24.01.2011;11758,96;11946,61;11954,04;11646,34;18955814661,86;;;2;4613594029899,95;RUB;999999,999999
21.01.2011;11946,61;11844,52;11984,37;11763,8;15457376508,88;;;2;4687218763819,65;RUB;999999,999999
20.01.2011;11844,52;12046,72;12062,54;11825,88;18292748036,54;;;2;4647164012297,8;RUB;999999,999999
19.01.2011;12046,72;12050,51;12149,84;12016,75;15243128380,98;;;2;4726498136145,25;RUB;999999,999999
18.01.2011;12050,51;12110,08;12233,22;11972,31;11652937357,45;;;2;4727982627911,48;RUB;999999,999999
17.01.2011;12110,08;11896,15;12145,89;11896,15;14474478641,29;;;2;4751357623428,56;RUB;999999,999999
14.01.2011;11896,15;11930,05;11979,63;11806,25;14008486639,99;;;2;4667420413324,75;RUB;999999,999999
13.01.2011;11930,05;11976,71;12058,08;11882,47;17190068685,19;;;2;4680723263967,32;RUB;999999,999999
12.01.2011;11976,71;11615,13;11976,71;11602,85;14407358651,34;;;2;4699030172665,92;RUB;999999,999999
11.01.2011;11615,13;11393,51;11615,45;11368,04;10168627872,06;;;2;4557162574130,91;RUB;999999,999999
30.12.2010;11393,51;11365,89;11396,89;11326,31;6686950476,73;;;2;4470210165136,66;RUB;999999,999999
29.12.2010;11365,89;11283,01;11367,89;11278,2;8331143681,5;;;2;4459373234750,3;RUB;999999,999999
28.12.2010;11282,81;11274,97;11319,88;11249,74;9447440341,88;;;2;4426779410712,48;RUB;999999,999999
27.12.2010;11274,97;11360,45;11366,58;11269,36;10543985233,17;;;2;4.4237E+12;RUB;999999,999999
24.12.2010;11362,4;11403,82;11413,89;11329,35;6865068109,69;;;2;4458007438332,6;RUB;999999,999999
23.12.2010;11403,82;11402,07;11421,82;11368,81;9304082845,16;;;2;4474256297573,71;RUB;999999,999999
22.12.2010;11402,07;11360,67;11445,32;11350,64;11369940053,94;;;2;4473569286693,44;RUB;999999,999999
21.12.2010;11360,67;11285,05;11369,46;11271,95;12327623913,9;;;2;4457326057130,56;RUB;999999,999999
20.12.2010;11285,05;11311,05;11330,35;11241,32;15237995564,37;;;2;4427658359930,31;RUB;999999,999999
17.12.2010;11311,05;11284,31;11377,66;11283,46;13137000347,13;;;2;4437858733511,44;RUB;999999,999999
16.12.2010;11284,31;11369,43;11380,47;11269,42;13996014178,06;;;2;4427368752332,12;RUB;999999,999999
15.12.2010;11369,43;11342,5;11445,61;11263,41;16629881586,58;;;2;4646257053511,85;RUB;999999,999999
14.12.2010;11342,5;11315,5;11356,91;11230,67;14225477554,07;;;2;4635255441900,54;RUB;999999,999999
13.12.2010;11315,5;11249,81;11411,12;11249,81;15139883441,42;;;2;4624217880155,67;RUB;999999,999999
10.12.2010;11249,81;11234,94;11300,63;11149,19;15029674967,96;;;2;4597373781721,36;RUB;999999,999999
09.12.2010;11234,94;11166,88;11301,07;11165,02;17109294939,08;;;2;4591296318279,48;RUB;999999,999999
08.12.2010;11166,88;11365,26;11432,16;11166,88;19840979112,45;;;2;4563484786918,3;RUB;999999,999999
07.12.2010;11365,26;11372,38;11540,59;11332,56;18303688026,17;;;2;4644553057579,88;RUB;999999,999999
06.12.2010;11372,38;11204,56;11382,66;11186,26;17031060480,25;;;2;4647463908476,42;RUB;999999,999999
03.12.2010;11204,56;11120,12;11270,82;11085,4;22599806268,25;;;2;4578881010942,5;RUB;999999,999999
02.12.2010;11120,12;10922,93;11134,03;10914,4;25610230996,8;;;2;4544376295270,76;RUB;999999,999999
01.12.2010;10922,93;10671,83;10927,1;10649,71;18409336744,65;;;2;4463789656614,52;RUB;999999,999999
30.11.2010;10671,83;10560,63;10693,3;10535,44;16060129286,6;;;2;4361175708857,65;RUB;999999,999999
29.11.2010;10560,63;10675,09;10752,32;10541,78;15077793611,96;;;2;4315734438136,63;RUB;999999,999999
26.11.2010;10675,09;10728,08;10749,99;10588,18;14926016190,16;;;2;4362507724741,53;RUB;999999,999999
25.11.2010;10728,08;10628,02;10737,26;10613,71;12052942936,91;;;2;4384162983552,62;RUB;999999,999999
24.11.2010;10628,02;10446,6;10641,58;10379,91;16315246406,6;;;2;4343272474047,06;RUB;999999,999999
23.11.2010;10446,6;10560,27;10571,85;10401,17;21491289544,77;;;2;4269131191735,86;RUB;999999,999999
22.11.2010;10560,27;10587,58;10728,4;10532,96;19020095826,15;;;2;4315585903605,96;RUB;999999,999999
19.11.2010;10587,58;10565,38;10601,06;10496,03;18415002492,54;;;2;4326744071940,74;RUB;999999,999999
18.11.2010;10565,38;10438,32;10567,69;10371,46;18698549348,86;;;2;4317673459558,72;RUB;999999,999999
17.11.2010;10438,32;10368,96;10448,83;10289,77;20362546377,1;;;2;4265747175909,41;RUB;999999,999999
16.11.2010;10368,96;10607,33;10629,24;10367,38;16091154121,93;;;2;4237404102215,41;RUB;999999,999999
15.11.2010;10607,33;10521,56;10648,51;10472,75;15057230785,14;;;2;4334817856340,65;RUB;999999,999999
13.11.2010;10521,56;10555,79;10567,73;10464,19;6300526337,9;;;2;4299767924916,02;RUB;999999,999999
12.11.2010;10555,79;10627,39;10664,24;10474,69;17842519907,49;;;2;4313755972400,74;RUB;999999,999999
11.11.2010;10627,39;10754,37;10824,94;10625,51;17970965256,22;;;2;4343016410206,48;RUB;999999,999999
10.11.2010;10754,37;10905,75;10908,45;10727,4;18002236404,39;;;2;4394908270115,4;RUB;999999,999999
09.11.2010;10905,75;10767,54;10944,33;10745,56;14696092899,71;;;2;4456769565798,86;RUB;999999,999999
08.11.2010;10767,54;10564,25;10862,12;10553,07;12438510367,5;;;2;4400290545529,21;RUB;999999,999999
03.11.2010;10564,25;10572,74;10636,8;10555,1;14063426270,55;;;2;4317211400437,04;RUB;999999,999999
02.11.2010;10572,74;10549,08;10600,9;10516,76;16969686136,19;;;2;4320683199871,15;RUB;999999,999999
01.11.2010;10549,08;10463,83;10613,08;10414,8;16213130995,19;;;2;4.31101E+12;RUB;999999,999999
29.10.2010;10463,83;10354,33;10474,93;10327,81;15566090280,09;;;2;4276174219431,18;RUB;999999,999999
28.10.2010;10354,33;10356,83;10454,21;10339,96;19167966401,63;;;2;4231426468252,46;RUB;999999,999999
27.10.2010;10356,83;10485,83;10525,47;10356,83;17267754047,32;;;2;4232448148678,8;RUB;999999,999999
26.10.2010;10485,83;10519,25;10540,41;10421,67;15164534173,1;;;2;4285163942711,27;RUB;999999,999999
25.10.2010;10519,25;10454;10607,39;10438,28;16716689866,46;;;2;4298821765439,26;RUB;999999,999999
22.10.2010;10454;10512,1;10544,14;10405,13;26100766240,71;;;2;4272158505556,07;RUB;999999,999999
21.10.2010;10512,1;10209,87;10514,69;10191,65;24081502271,73;;;2;4295898182859,42;RUB;999999,999999
20.10.2010;10209,87;10199,72;10227,05;10070,65;17712531014,6;;;2;4172390783206,52;RUB;999999,999999
19.10.2010;10199,72;10261,34;10351,63;10164,39;21578473885,66;;;2;4168243572388,87;RUB;999999,999999
18.10.2010;10261,34;10177,17;10265,65;10141,79;18569359008,09;;;2;4193423462587,99;RUB;999999,999999
15.10.2010;10177,17;10157,15;10247,02;10100,32;20027762203,18;;;2;4159027557717,1;RUB;999999,999999
14.10.2010;10157,15;10202,84;10250,76;10125,87;16324929223,84;;;2;4150846124217,23;RUB;999999,999999
13.10.2010;10202,84;10104,98;10242,45;10096,06;17450180321,14;;;2;4169515842014,36;RUB;999999,999999
12.10.2010;10104,98;10128,86;10128,86;10016;18798713739,98;;;2;4129523877610,56;RUB;999999,999999
11.10.2010;10128,86;10003,23;10130,13;9999,19;11605294936,69;;;2;4139283217330,25;RUB;999999,999999
08.10.2010;10003,23;10038,75;10057,21;9919,56;13922152979,5;;;2;4087942992469,2;RUB;999999,999999
07.10.2010;10038,75;10066,07;10103,22;10010,11;14472080230,81;;;2;4102460828120,1;RUB;999999,999999
06.10.2010;10066,07;10066,9;10157,42;10015,21;18875932368,96;;;2;4113625890220,54;RUB;999999,999999
05.10.2010;10066,9;9991,15;10069,28;9934,84;14035796190,33;;;2;4113964852825,75;RUB;999999,999999
04.10.2010;9991,15;9923,74;10031,03;9910,81;20171885513,53;;;2;4083006083710,73;RUB;999999,999999
01.10.2010;9923,74;9776,44;9975,12;9732,6;14891631896,48;;;2;4055459575332,67;RUB;999999,999999
30.09.2010;9776,44;9636,37;9794,81;9631,05;18317427954,74;;;2;3995264324940,97;RUB;999999,999999
29.09.2010;9636,37;9571,05;9674,15;9568,77;12367855651,42;;;2;3938021122289,54;RUB;999999,999999
28.09.2010;9571,05;9633,36;9649,38;9530,38;12278446599,45;;;2;3911328577986,03;RUB;999999,999999
27.09.2010;9633,36;9755,44;9811,43;9626,25;12269295579,98;;;2;3936790705931,91;RUB;999999,999999
24.09.2010;9755,44;9745,78;9755,44;9661,57;21478019862,52;;;2;3986681886693,24;RUB;999999,999999
23.09.2010;9745,78;9739,85;9796,75;9660,43;19821902446,7;;;2;3982732790372,92;RUB;999999,999999
22.09.2010;9739,85;9758,09;9790,28;9642,13;15457349625,06;;;2;3980309267729,17;RUB;999999,999999
21.09.2010;9758,09;9713,82;9818,61;9713,82;14744366232,36;;;2;3.98776E+12;RUB;999999,999999
20.09.2010;9713,82;9642,62;9715,41;9611,07;19989431582,24;;;2;3969674671127,91;RUB;999999,999999
17.09.2010;9642,62;9752,4;9826,65;9637,29;14551530350,53;;;2;3940575148649,12;RUB;999999,999999
16.09.2010;9752,4;9791,82;9830,73;9730,46;18032217397,02;;;2;3985438305356,78;RUB;999999,999999
15.09.2010;9791,82;9775,85;9809,82;9692,32;14917053551,42;;;2;4001548680662,47;RUB;999999,999999
14.09.2010;9775,84;9862,7;9893,55;9754,28;22007731591,85;;;2;3981361145112,16;RUB;999999,999999
13.09.2010;9862,7;9810,78;9941,37;9793,66;14740758729,07;;;2;4016735683421,29;RUB;999999,999999
10.09.2010;9810,78;9840,41;9876,66;9767,79;15548940267,91;;;2;3995588516125,49;RUB;999999,999999
09.09.2010;9840,41;9725,43;9904,43;9699,08;13996390941,92;;;2;4007656003797,76;RUB;999999,999999
08.09.2010;9725,43;9587,8;9754,48;9537,54;21589092238,43;;;2;3960829028271,6;RUB;999999,999999
07.09.2010;9587,8;9661,81;9673,68;9524,98;13264646514,37;;;2;3904776917489,39;RUB;999999,999999
06.09.2010;9661,81;9681,27;9737,99;9655,03;10841561230,2;;;2;3934918076562,62;RUB;999999,999999
03.09.2010;9681,27;9608,14;9751,08;9576,61;14603959638,89;;;2;3942846011706,61;RUB;999999,999999
02.09.2010;9608,14;9565,93;9659,75;9545,28;18393967990,54;;;2;3913061954469,8;RUB;999999,999999
01.09.2010;9565,93;9364,41;9576,59;9318,85;11530196771,93;;;2;3895868342043,08;RUB;999999,999999
31.08.2010;9364,41;9379,05;9391,29;9226,49;13397255845,35;;;2;3813799491133,33;RUB;999999,999999
30.08.2010;9379,05;9355,62;9450,19;9352,47;13089541492,34;;;2;3819758938222,44;RUB;999999,999999
27.08.2010;9355,62;9279,6;9367,2;9191,35;12915313748,9;;;2;3810220081882,39;RUB;999999,999999
26.08.2010;9279,6;9148,25;9293,95;9148,25;12414712849,34;;;2;3779259523800,92;RUB;999999,999999
25.08.2010;9148,25;9183,63;9256,45;9087,62;18903746406,77;;;2;3725763304790,58;RUB;999999,999999
24.08.2010;9183,63;9360,76;9366,11;9146,39;15718041090,92;;;2;3740171146890,58;RUB;999999,999999
23.08.2010;9360,76;9357,1;9411,49;9259,68;10092404759,7;;;2;3812312996673,98;RUB;999999,999999
20.08.2010;9357,1;9421,95;9454,11;9290,14;16274758584,82;;;2;3810822121826,06;RUB;999999,999999
19.08.2010;9421,95;9522,12;9638,79;9420,85;10133972067,43;;;2;3837232620948,58;RUB;999999,999999
18.08.2010;9522,12;9565,7;9607,66;9479,29;10246909467,26;;;2;3878026491291,59;RUB;999999,999999
17.08.2010;9565,7;9437,11;9588,48;9419,13;14669274837,91;;;2;3895778328995,52;RUB;999999,999999
16.08.2010;9437,11;9449,48;9519,04;9333,91;10769379278,06;;;2;3843407510099,46;RUB;999999,999999
13.08.2010;9449,48;9478,68;9557,67;9408,94;8897974388,36;;;2;3848442406494,66;RUB;999999,999999
12.08.2010;9478,68;9488,31;9571,86;9400,61;16613908246,63;;;2;3860335950650,53;RUB;999999,999999
11.08.2010;9488,31;9648,74;9706,82;9460,25;13219096728,58;;;2;3864256443472,6;RUB;999999,999999
10.08.2010;9648,74;9791,7;9817,9;9575,11;11879239015,7;;;2;3929595020879,85;RUB;999999,999999
09.08.2010;9791,7;9664,52;9865;9625,41;15988387316,36;;;2;3987819204086,12;RUB;999999,999999
06.08.2010;9664,52;9755,81;9820,88;9627,28;12578447372,85;;;2;3936023137158,14;RUB;999999,999999
05.08.2010;9755,81;9772,65;9861,64;9694,13;14221150078,56;;;2;3973200167221,96;RUB;999999,999999
04.08.2010;9772,65;9734,25;9863,27;9644,57;18313022095,14;;;2;3980060410376,99;RUB;999999,999999
03.08.2010;9734,25;9874,29;9925,38;9685,35;13519456413,09;;;2;3964421948393,68;RUB;999999,999999
02.08.2010;9874,29;9648,34;9889,14;9603,13;15070071052,6;;;2;4021456079286,06;RUB;999999,999999
30.07.2010;9648,34;9802,66;9807,58;9535,46;20468597429,8;;;2;3929432823018,51;RUB;999999,999999
29.07.2010;9802,66;9638,28;9857,68;9626,86;12276520260,19;;;2;3992282029723,47;RUB;999999,999999
28.07.2010;9638,28;9682;9751,32;9569,29;15750789321,3;;;2;3925335729786,11;RUB;999999,999999
27.07.2010;9682;9639,1;9768,54;9599,62;21789740669,53;;;2;3943142135763,61;RUB;999999,999999
26.07.2010;9639,1;9523,11;9657,51;9506,52;13047625223,13;;;2;3925669645067,32;RUB;999999,999999
23.07.2010;9523,11;9498,57;9569,23;9448,52;17308248331,17;;;2;3878432851139,69;RUB;999999,999999
22.07.2010;9498,57;9313,25;9507,61;9225,62;22310326299,48;;;2;3868435590102,9;RUB;999999,999999
21.07.2010;9313,25;9103,53;9356,4;9103,53;16636866568,99;;;2;3792963692468,07;RUB;999999,999999
20.07.2010;9103,53;9155,33;9263,29;9039,47;15505878229,41;;;2;3707548850063,56;RUB;999999,999999
19.07.2010;9155,33;9105,13;9243,11;9052,36;18244195876,47;;;2;3728645673400,31;RUB;999999,999999
16.07.2010;9105,13;9205,17;9309,48;9077,31;16384029821,79;;;2;3708203104315,98;RUB;999999,999999
15.07.2010;9205,17;9330,5;9472,83;9198,94;16665934750,03;;;2;3748945759720,17;RUB;999999,999999
14.07.2010;9330,5;9378,66;9477,95;9293,47;19019571799,06;;;2;3799986740388,62;RUB;999999,999999
13.07.2010;9378,66;9231,13;9437,73;9166,22;14142757794,04;;;2;3819601837277,35;RUB;999999,999999
12.07.2010;9231,13;9050,25;9264,94;9013,03;12249831607,57;;;2;3759517566495,52;RUB;999999,999999
09.07.2010;9050,25;9009,62;9104,04;8928,16;15161280193,59;;;2;3685852996419,9;RUB;999999,999999
08.07.2010;9009,62;9064,6;9200,59;9008,61;15733499610,31;;;2;3669302642325,15;RUB;999999,999999
07.07.2010;9064,6;9061,46;9069,34;8838,99;11655419468,07;;;2;3691694002242,41;RUB;999999,999999
06.07.2010;9061,46;8820,58;9069,26;8803,81;17467300958,68;;;2;3690416624536,25;RUB;999999,999999
05.07.2010;8820,58;8796,43;8871,05;8756,14;9722786694,93;;;2;3592314940036,82;RUB;999999,999999
02.07.2010;8796,43;8572,75;8813,44;8546,11;13660308209,82;;;2;3582478983337,09;RUB;999999,999999
01.07.2010;8572,75;8979,23;9185,01;8569,75;18914588549,15;;;2;3491381354374,04;RUB;999999,999999
30.06.2010;8979,23;9099,89;9142,99;8933,94;14056308128,25;;;2;3656929492766,73;RUB;999999,999999
29.06.2010;9099,89;9364,32;9399,32;9043,6;16298791057,04;;;2;3706067806484,53;RUB;999999,999999
28.06.2010;9364,32;9247,47;9411,2;9193,77;11099280301,42;;;2;3.81376E+12;RUB;999999,999999
